scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.849999999999998,5.682596128936755,0.11940333710632578,-0.5139007314870611
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.133333333333333,5.613309204709768,0.12461234305593549,-0.5003517465361053
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.416666666666668,5.511323173231762,0.1294125491461735,-0.48506231368467134
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.7,5.366186334165298,0.13344257487702255,-0.46716598041141894
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.983333333333334,5.169282977942372,0.13629329977529603,-0.4459424781828522
clean_blowing,Clean blown wing,0.0,0.0,0.0,13.266666666666666,4.917712620017294,0.13761100622222805,-0.4211341592319038
clean_blowing,Clean blown wing,0.0,0.0,0.0,13.55,4.61749907598122,0.1372318118535479,-0.39320829985649297
clean_blowing,Clean blown wing,0.0,0.0,0.0,13.833333333333332,4.28378624693719,0.13527810446024494,-0.363377410517025
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.116666666666667,3.937245367612835,0.13215338145480546,-0.333314424844856
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.399999999999999,3.598526640132244,0.1284360722626976,-0.3047088855736364
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.683333333333334,3.2836698586947484,0.12473602168870963,-0.2788979211221648
clean_blowing,Clean blown wing,0.0,0.0,0.0,14.966666666666665,3.002151081747904,0.12158260683473027,-0.256706917341172
clean_blowing,Clean blown wing,0.0,0.0,0.0,15.25,2.757341687410439,0.11937268056365835,-0.23848161640401383
clean_blowing,Clean blown wing,0.0,0.0,0.0,15.533333333333331,2.5482065518244457,0.11836633967846223,-0.22421649215687361
clean_blowing,Clean blown wing,0.0,0.0,0.0,15.816666666666666,2.371180051866931,0.11870308086618311,-0.21369377426578895
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.099999999999998,2.221662289353314,0.12041596535964677,-0.20658980254772655
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.383333333333333,2.0949817719639987,0.12343689791996591,-0.20254038174226172
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.666666666666664,1.9868610051940627,0.1276082706206805,-0.20117466401344425
clean_blowing,Clean blown wing,0.0,0.0,0.0,16.95,1.893472322350719,0.13274017618300188,-0.20213182226469972
clean_blowing,Clean blown wing,0.0,0.0,0.0,17.233333333333334,1.8111848510606874,0.13875106636975193,-0.20506872091307793
clean_blowing,Clean blown wing,0.0,0.0,0.0,17.516666666666666,1.7361523886837347,0.14585596855826785,-0.20965072712473637
clean_blowing,Clean blown wing,0.0,0.0,0.0,17.8,1.6639982746277746,0.15465673653554113,-0.21550898409162922
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.083333333333332,1.5899857585260269,0.16603435751799658,-0.2221791873198864
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.366666666666667,1.5101375549482432,0.18091579996482465,-0.22909177910499184
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.65,1.4234390678599855,0.19988785149360488,-0.23568087180106695
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.933333333333334,1.3339810296125787,0.2224937355035143,-0.24159742497250397
clean_blowing,Clean blown wing,0.0,0.0,0.0,19.216666666666665,1.2505137047741495,0.24660632322745216,-0.24687327450960406
clean_blowing,Clean blown wing,0.0,0.0,0.0,19.5,1.182043729952759,0.26897634484758076,-0.2517871159798324
clean_blowing,Clean blown wing,0.0,0.0,0.0,19.78333333333333,1.1322613403088329,0.287214967879789,-0.2564303586459012
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.066666666666666,1.0980566181608309,0.30127951782372314,-0.26045264928926426
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.349999999999998,1.0732453306785534,0.3127772245949072,-0.26334188709875295
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.633333333333333,1.0528543587559493,0.3233484320679608,-0.2648696883155929
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.916666666666664,1.034470891770333,0.3339066683145769,-0.26520913747655733
clean_blowing,Clean blown wing,0.0,0.0,0.0,21.2,1.0174730296292105,0.34475289299152956,-0.26474914464114396
clean_blowing,Clean blown wing,0.0,0.0,0.0,21.483333333333334,1.0019817923677137,0.35589483925710236,-0.2638818724858688
clean_blowing,Clean blown wing,0.0,0.0,0.0,21.766666666666666,0.9882554916005577,0.3672529623927333,-0.2629027266267178
clean_blowing,Clean blown wing,0.0,0.0,0.0,22.05,0.9764684797843777,0.3787429729933935,-0.26200279810528004
clean_blowing,Clean blown wing,0.0,0.0,0.0,22.333333333333332,0.9666741317909371,0.3902963350677664,-0.261295456668077
