flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.55,0.31,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.964230915368604,4.378910296929103,-0.16557388956618968,1.9269635090906871,1.9492445811012,2.3208008045211823,2.4065447385024914,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9995689236110649,0.03967442128922444,0.027120779272046328,13.266666666666666,20.19802028534829,0.23028895320018528,0.0,0.0,5.457260332720084
0.55,0.28,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.947796557526947,4.3849558076746,-0.1678731394587375,1.9269635090906871,1.9492445811012,2.2620836663909456,2.34342963881109,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9996030617370619,0.038748438169344146,0.027409664734473593,13.55,20.306326339560847,0.2612554030815275,0.0,0.0,5.46330584346558
0.55,0.25,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.9292644854185035,4.3918031088516285,-0.17046587020091586,1.9269635090906871,1.9492445811012,2.284239408636325,2.3007635666100628,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9997194388045135,0.038748438169344146,0.02862453331678115,13.55,20.400941910708127,0.25361208755830145,0.0,0.0,5.470153144642609
0.55,0.22,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.907852792837723,4.399754465488728,-0.17346147443078352,1.9269635090906871,1.9492445811012,2.295337499270296,2.290729402098211,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9998017024181638,0.038748438169344146,0.029839401899088708,13.55,20.48837792087451,0.24546035936134292,0.0,0.0,5.478104501279709
0.5,0.34,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.976575814130371,4.374385536491332,-0.16384677570965922,1.9269635090906871,1.9492445811012,2.3733712141951404,2.4627383603065116,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9993901507751678,0.03967442128922444,0.02590591068973877,13.266666666666666,20.10090023923047,0.23974118837011904,0.0,0.0,5.730063417665276
0.5,0.31,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.962175697361257,4.379664957670602,-0.16586142497390588,1.9269635090906871,1.9492445811012,2.3208008045211823,2.4065447385024914,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9995689236110649,0.03967442128922444,0.027120779272046328,13.266666666666666,20.205258427643003,0.23318418022992038,0.0,0.0,5.735342838844547
0.5,0.28,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.945865235667846,4.385667905332204,-0.1681433411678519,1.9269635090906871,1.9492445811012,2.2620836663909456,2.34342963881109,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9996030617370619,0.038748438169344146,0.027409664734473593,13.55,20.304847314505928,0.26461005484869027,0.0,0.0,5.741345786506148
0.5,0.25,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.927540297602986,4.392441800657672,-0.17070709280831897,1.9269635090906871,1.9492445811012,2.284239408636325,2.3007635666100628,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9997194388045135,0.038748438169344146,0.02862453331678115,13.55,20.392845728539957,0.25695113734134534,0.0,0.0,5.748119681831616
0.5,0.22,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.9064387132485265,4.400281113689972,-0.1736593113268058,1.9269635090906871,1.9492445811012,2.295337499270296,2.290729402098211,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9998017024181638,0.038748438169344146,0.029839401899088708,13.55,20.47473633345844,0.24870735002714817,0.0,0.0,5.755958994863915
0.45,0.34,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.959198536863347,4.38075884112619,-0.16627794480515634,1.9269635090906871,1.9492445811012,2.3733712141951404,2.4627383603065116,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9993901507751678,0.03967442128922444,0.02590591068973877,13.266666666666666,20.09785291272271,0.24050050583950178,0.0,0.0,6.67775884112619
0.45,0.31,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.946807988578469,4.3853202595809675,-0.1680114452611584,1.9269635090906871,1.9492445811012,2.3208008045211823,2.4065447385024914,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9995689236110649,0.03967442128922444,0.027120779272046328,13.266666666666666,20.19741610336557,0.23482749776853584,0.0,0.0,6.682320259580967
0.45,0.28,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.932750170685885,4.390512755122987,-0.16997820517903295,1.9269635090906871,1.9492445811012,2.2620836663909456,2.34342963881109,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999844429693743,0.9996030617370619,0.038748438169344146,0.027409664734473593,13.55,20.290869534431238,0.26807850854446524,0.0,0.0,6.687512755122988
