alpha_deg,cl_clean_baseline,cl_flap_only,cl_blow_only,cl_all_high_lift,cd_clean_baseline,cd_flap_only,cd_blow_only,cd_all_high_lift,cm_clean_baseline,cm_flap_only,cm_blow_only,cm_all_high_lift,cambridge_clean_immersion_factor,cambridge_flap_immersion_factor,cambridge_clean_margin_m,cambridge_flap_margin_m
3.633333333333333,1.4284649920036094,1.8033218336087722,5.537499896828431,5.779037915837147,0.026029126705452578,2.746746117509846,0.06024694041822242,7.174503430267183,-0.24199299991089546,-0.3409100288655279,-0.9272927968576328,-1.0531005566620737,0.9999999987140014,0.9999999342805033,0.07165105607266306,0.057882545473177394
3.916666666666666,1.451728759628862,1.816796336524758,5.558358688070886,5.788915985823561,0.026497881215245486,2.7669086052615843,0.0601488792192524,7.267817973146435,-0.24082115477257862,-0.34212545581509396,-0.9101073743155208,-1.0514142827324255,0.9999999983130441,0.9999999137900417,0.07070119079257176,0.05693268019308609
4.199999999999999,1.4751075152465811,1.8305656848979956,5.578181592566507,5.798563830928697,0.02702350890037894,2.7866869795621403,0.06005057080699354,7.3490952264024605,-0.23961869751963888,-0.34329865270340154,-0.8934800449133236,-1.0491614335929311,0.9999999977872771,0.9999998869213177,0.0697516470529309,0.05598313645344523
4.4833333333333325,1.4994306880872559,1.844865386892561,5.597423600622087,5.808090842513878,0.02761538712443615,2.806075689260126,0.059900173751375005,7.417779506842226,-0.2385472941646901,-0.3444727014708656,-0.8775835842617183,-1.0464096220054981,0.9999999970979321,0.999999851693133,0.06880244807384484,0.05503393747435917
4.766666666666666,1.5251593735025126,1.8598297341849492,5.61638622453561,5.817573402536754,0.028247975574117148,2.825059641007764,0.05964076252033167,7.474168909809998,-0.2377058857832946,-0.34567376041442877,-0.8624775691954358,-1.0432226045886046,0.9999999961942309,0.9999998055105188,0.06785361706698716,0.05408510646750149
5.049999999999999,1.5521429087169931,1.8754260470167907,5.6350288429292075,5.82700386852232,0.02888897624316036,2.8436221319456774,0.059342540251950376,7.519128476924626,-0.2370422749299506,-0.34688734653975306,-0.8477987070732129,-1.0395466987099038,0.9999999950096756,0.9999997449751914,0.06690517723503307,0.053136666635547405
5.333333333333332,1.5798758560972723,1.8915230773947604,5.653148865373894,5.836339658063881,0.029508722074602728,2.86174723527895,0.05915066834285207,7.553881757093856,-0.23641936075756967,-0.34807608364541576,-0.8330553990178594,-1.035297882928578,0.9999999934571993,0.9999996656376893,0.06595715177109199,0.05218864117160632
5.616666666666667,1.607832762339163,1.9079802763844977,5.670645801865085,5.845577169923489,0.030082777626735238,2.879420179975377,0.059119603779629215,7.57992153224261,-0.2357025472321285,-0.34920313244730483,-0.8181621375165842,-1.0305341858784511,0.9999999914228239,0.9999995616733242,0.06500956385814041,0.051241053258654745
5.9,1.6356207759707029,1.9246882563328036,5.687535652629575,5.854744942343951,0.03059323027833161,2.896627341465888,0.05922050887592357,7.598806137511996,-0.23479930009362865,-0.35024279846777834,-0.8033411245134001,-1.0254128075481241,0.9999999887573735,0.9999994254586331,0.06406243666845499,0.050293926068969305
6.183333333333334,1.6629717194292657,1.9415662535162832,5.703842954537934,5.863863410065722,0.031029019541226225,2.9133559421786615,0.059422642876701376,7.6119095943889485,-0.23365836030124376,-0.3511803316458717,-0.788791364817782,-1.0200702257002394,0.9999999852656426,0.9999992470179141,0.06311579336304582,0.04934728276356014
6.466666666666667,1.6896764697021303,1.9585441820744358,5.719535438458942,5.872925480504151,0.03138572982274491,2.929593583145835,0.05972448196667091,7.620286279132041,-0.232254126715513,-0.3520077586743706,-0.7745693809473667,-1.0145791311468197,0.9999999806922484,0.9999990133001867,0.062169657091090146,0.04840114649160447
6.75,1.7155275429028285,1.9755469608391798,5.7345206816621825,5.881899761152727,0.03166540689354709,2.945327767028662,0.06015129229521339,7.624672529274903,-0.23057193331650028,-0.3527199648643004,-0.7606159075631651,-1.0089591363633295,0.9999999747031516,0.9999987072348654,0.061224050989366244,0.04745554038988058
7.033333333333333,1.7402904627023517,1.9924866440092652,5.748671234825871,5.8907420876562195,0.0318765959447268,2.9605454646786833,0.06074740040290543,7.625564583195768,-0.22859915643981052,-0.35331234928870475,-0.7468116198715596,-1.0031994119865344,0.9999999668615283,0.999998306498758,0.060278998181687624,0.046510487582201956
7.316666666666666,1.7637018134225964,2.009261803704755,5.761850377399686,5.8994050883167874,0.03203447463374036,2.9752326800329665,0.061569939025971986,7.6233086222838375,-0.22632208938988793,-0.3537800365433974,-0.7330215744328716,-0.997277602880128,0.9999999565962742,0.9999977819065888,0.05933452177833754,0.04556601117885187
7.6,1.7854847579768562,2.0257616996712287,5.773929478731466,5.90784322503054,0.032160854406910196,2.9893739368498995,0.06268244460527979,7.61817056650684,-0.22372735490302081,-0.3541183150865702,-0.7191261142508483,-0.9911732403608291,0.9999999431609046,0.9999970953106986,0.058390644875503925,0.04462213427601826
7.883333333333333,1.8053722898727493,2.0418726296767145,5.784799262831644,5.916015026852931,0.03228388966537957,3.0029516283519104,0.06414592693212207,7.61038214889516,-0.2208066012720874,-0.354323964878334,-0.7050466031302802,-0.9848783964909689,0.9999999255799343,0.9999961968610409,0.057447390554714504,0.04367887995522883
8.166666666666666,1.823131328160632,2.05748460992049,5.794378917187486,5.923884575156219,0.03243744240343681,3.01594520037848,0.06600732795316855,7.600170891944902,-0.2175629441445881,-0.3543970602704018,-0.6907681838937119,-0.9784066823133815,0.9999999025789463,0.9999950214317199,0.05650478188227241,0.042736271282786745
8.45,1.838585739313207,2.0724978626116153,5.802625193736167,5.931423197531784,0.03266008338986036,3.028330145733972,0.06828878217165198,7.587780022243899,-0.2140168608263951,-0.3543426309593945,-0.676346434878963,-0.9717965296345664,0.9999998724934136,0.999993483961984,0.05556284190869216,0.041794331309206484
8.733333333333333,1.8516409605939719,2.0868298126765454,5.809542062100541,5.938611350857743,0.032993634023977814,3.0400767614769992,0.07098316420660604,7.57347836517523,-0.2102086932395188,-0.35417141560489074,-0.6618824399619804,-0.9651036608868199,0.999999833149859,0.9999914733838482,0.05462159366813587,0.040853083068650195
