scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
clean_blowing,Clean blown wing,0.0,0.0,0.0,5.9,5.220750193312553,0.05328834052051601,-0.47007235751359877
clean_blowing,Clean blown wing,0.0,0.0,0.0,6.183333333333334,5.255230373223397,0.05431395554163299,-0.45878244820579495
clean_blowing,Clean blown wing,0.0,0.0,0.0,6.466666666666667,5.286944715844487,0.05586096181051188,-0.4472464888174959
clean_blowing,Clean blown wing,0.0,0.0,0.0,6.75,5.316082575961994,0.05790496247772416,-0.4353814132060953
clean_blowing,Clean blown wing,0.0,0.0,0.0,7.033333333333333,5.342551133898962,0.06025649817988887,-0.42342063046229567
clean_blowing,Clean blown wing,0.0,0.0,0.0,7.316666666666666,5.365897888455913,0.06285317232288723,-0.41155383339593476
clean_blowing,Clean blown wing,0.0,0.0,0.0,7.6,5.385550656818375,0.065921088952201,-0.3996207434583438
clean_blowing,Clean blown wing,0.0,0.0,0.0,7.883333333333333,5.401195092471816,0.06962772321177695,-0.3874921758774195
clean_blowing,Clean blown wing,0.0,0.0,0.0,8.166666666666666,5.412943907917276,0.07382147076934709,-0.37526233871525794
clean_blowing,Clean blown wing,0.0,0.0,0.0,8.45,5.42125675664062,0.07826619436129616,-0.36298950347754794
clean_blowing,Clean blown wing,0.0,0.0,0.0,8.733333333333333,5.4269187780137225,0.08286868366908834,-0.3506555230142505
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.016666666666666,5.430834508805633,0.08764603852017147,-0.33827692837784906
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.299999999999999,5.433568861012675,0.09263677709308486,-0.32592207615819185
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.583333333333332,5.4351050908580465,0.09787808218037475,-0.3136616535897889
clean_blowing,Clean blown wing,0.0,0.0,0.0,9.866666666666667,5.434880148005039,0.10340538965097193,-0.3015550750351286
clean_blowing,Clean blown wing,0.0,0.0,0.0,10.149999999999999,5.431854132836941,0.1092444120144343,-0.2896651474745093
clean_blowing,Clean blown wing,0.0,0.0,0.0,10.433333333333334,5.424485541078753,0.11540236875612125,-0.27805320645593834
clean_blowing,Clean blown wing,0.0,0.0,0.0,10.716666666666665,5.410591995732347,0.12186233417222878,-0.26675148862433923
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.0,5.387117043669866,0.12857738142398542,-0.2557309407223526
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.283333333333331,5.349838902152737,0.13546189006247147,-0.24487938861993927
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.566666666666666,5.293088194475382,0.14238011462499142,-0.2339976814071602
clean_blowing,Clean blown wing,0.0,0.0,0.0,11.849999999999998,5.209617407219752,0.14913457534344673,-0.222816462293842
clean_blowing,Clean blown wing,0.0,0.0,0.0,12.133333333333333,5.090884887473499,0.15545992362996433,-0.21103521202991812
