speed_mps,flap_deflection_deg,rpm,veff_mps,alpha_deg,cl_total,cd_total,cm_total,cambridge_clean_immersion_factor,cambridge_flap_immersion_factor
5.0,0.0,4905.3955078125,13.140731168620048,-6.0,-0.780862261127544,0.20433791008011454,-0.3744154829308185,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-5.716666666666667,-0.6654688527740331,0.18218250461720203,-0.3966789527481201,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-5.433333333333334,-0.5609850145342314,0.1615640400608378,-0.41409438524934866,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-5.15,-0.457379284082012,0.14054779549939786,-0.4309009032729132,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-4.866666666666667,-0.31595615412534805,0.11750293452155575,-0.44507595218255114,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-4.583333333333334,-0.1593414443279187,0.0957267441293573,-0.4515235426516274,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-4.3,-0.023612658481385003,0.08256067122831565,-0.45393726583223376,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-4.016666666666667,0.11016566636008117,0.07486844108213786,-0.45384007810445726,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-3.7333333333333334,0.24385631349984244,0.0685763874114685,-0.45246197930145116,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-3.45,0.3751982595799793,0.06360615187960336,-0.4507171960237794,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-3.166666666666667,0.5058754877391143,0.0599390648029942,-0.44890114673192016,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-2.8833333333333333,0.6367360125147814,0.05694544368785989,-0.4472103337555492,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-2.6,0.7682675451653547,0.0543593763629654,-0.445946595481418,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-2.316666666666667,0.90043470760143,0.05210260795754169,-0.4455795166620071,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-2.033333333333333,1.0318175340415383,0.05004803134185813,-0.4465582307342333,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-1.75,1.158922131666173,0.04774881566039088,-0.44816451654730305,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-1.4666666666666668,1.2805644001864778,0.044248506391874054,-0.4463817994493515,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-1.1833333333333336,1.4030129202376524,0.039861802599734125,-0.43861794717747005,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-0.9000000000000004,1.5224645982014626,0.03746100835713856,-0.43137251372550744,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-0.6166666666666671,1.6427022951676693,0.036341151703030414,-0.42714102569399803,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-0.3333333333333339,1.7660079800105475,0.03585079059802306,-0.42481371710635435,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,-0.04999999999999982,1.8878924586280017,0.03565972452408493,-0.42349399601454246,0.9999999999999999,0.9999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,0.2333333333333334,2.005821277860109,0.03558727547936512,-0.42219729627827984,0.9999999999999998,0.9999999999999998
5.0,0.0,4905.3955078125,13.140731168620048,0.5166666666666666,2.1207648817405857,0.03559039546491766,-0.42055821944208516,0.9999999999999998,0.9999999999999998
5.0,0.0,4905.3955078125,13.140731168620048,0.7999999999999998,2.234299358377564,0.03564919836815225,-0.4186655630579502,0.9999999999999998,0.9999999999999998
5.0,0.0,4905.3955078125,13.140731168620048,1.083333333333333,2.3471197874840763,0.03574377021551099,-0.41664048806434684,0.9999999999999997,0.9999999999999997
5.0,0.0,4905.3955078125,13.140731168620048,1.3666666666666663,2.4591480335875406,0.035860368986337765,-0.414515729080257,0.9999999999999996,0.9999999999999996
5.0,0.0,4905.3955078125,13.140731168620048,1.6499999999999995,2.569946636653283,0.03599159967130665,-0.41225973969278745,0.9999999999999994,0.9999999999999994
5.0,0.0,4905.3955078125,13.140731168620048,1.9333333333333336,2.678996269590547,0.03613341229883066,-0.409817434712159,0.9999999999999992,0.9999999999999992
5.0,0.0,4905.3955078125,13.140731168620048,2.216666666666667,2.7858300898311588,0.0362830913337437,-0.4071355959110021,0.999999999999999,0.999999999999999
5.0,0.0,4905.3955078125,13.140731168620048,2.5,2.890082687695392,0.03643883943190317,-0.40417349217285353,0.9999999999999987,0.9999999999999987
5.0,0.0,4905.3955078125,13.140731168620048,2.783333333333333,2.9914954091123214,0.03660048162165867,-0.40090490715218396,0.9999999999999982,0.9999999999999982
5.0,0.0,4905.3955078125,13.140731168620048,3.0666666666666664,3.0899026397722604,0.03677072212841453,-0.39731712887189685,0.9999999999999978,0.9999999999999978
5.0,0.0,4905.3955078125,13.140731168620048,3.3499999999999996,3.1852117745321173,0.03695625385873562,-0.3934105842905534,0.999999999999997,0.999999999999997
5.0,0.0,4905.3955078125,13.140731168620048,3.633333333333333,3.2773820235354645,0.03716781311763594,-0.3892005641339804,0.999999999999996,0.999999999999996
5.0,0.0,4905.3955078125,13.140731168620048,3.916666666666666,3.366406023142329,0.037418515410575184,-0.3847198964102788,0.9999999999999949,0.9999999999999949
5.0,0.0,4905.3955078125,13.140731168620048,4.199999999999999,3.452301517157585,0.03772087973351951,-0.3800192672112727,0.9999999999999932,0.9999999999999932
5.0,0.0,4905.3955078125,13.140731168620048,4.4833333333333325,3.5351162530630935,0.03808409413530159,-0.3751624676284884,0.9999999999999911,0.9999999999999911
5.0,0.0,4905.3955078125,13.140731168620048,4.766666666666666,3.6149356730943607,0.03851302956753397,-0.3702173640230805,0.9999999999999885,0.9999999999999885
5.0,0.0,4905.3955078125,13.140731168620048,5.049999999999999,3.6918764960309973,0.03900958084130762,-0.3652463147344423,0.9999999999999848,0.9999999999999848
5.0,0.0,4905.3955078125,13.140731168620048,5.333333333333332,3.7660562553696493,0.03957673838207737,-0.360298397683856,0.99999999999998,0.99999999999998
5.0,0.0,4905.3955078125,13.140731168620048,5.616666666666667,3.8375456784895556,0.040227284532019646,-0.35539660379923543,0.9999999999999738,0.9999999999999738
5.0,0.0,4905.3955078125,13.140731168620048,5.9,3.906318734471521,0.04100047907331781,-0.3505063896426732,0.9999999999999657,0.9999999999999657
5.0,0.0,4905.3955078125,13.140731168620048,6.183333333333334,3.972212019028238,0.041982671813214426,-0.3454893489793488,0.999999999999955,0.999999999999955
5.0,0.0,4905.3955078125,13.140731168620048,6.466666666666667,4.034925247883651,0.043302151171289036,-0.3400957691202373,0.9999999999999412,0.9999999999999412
