flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.45,0.25,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.365784811822331,4.616646775670751,-0.24929953023507123,0.9917723752451367,1.1940804708816286,1.7349565253705679,1.699478975475579,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9996346124755491,0.03782355796123929,0.027699653108676295,13.833333333333332,20.36210804678226,0.4620384638217274,0.0,0.0,6.913646775670751
0.45,0.22,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.33944241380115,4.628020989470889,-0.2529849651272169,0.9917723752451367,1.1940804708816286,1.6508638156247457,1.6172123490519692,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999736179662713,0.9996637643469668,0.03689980328189314,0.027990767011637704,14.116666666666667,20.61852346269301,0.45668171567098526,0.0,0.0,6.925020989470889
0.4,0.34,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.380004215809245,4.610541817748583,-0.24731016360425984,0.9917723752451367,1.1940804708816286,1.9390141377606516,1.899001285796237,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9989655709419812,0.03782355796123929,0.024055047361753623,13.833333333333332,19.63647378155877,0.5008541189777524,0.0,0.0,7.123881832064976
0.4,0.31,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.365575509989844,4.616736818500763,-0.24932881262142859,0.9917723752451367,1.1940804708816286,1.8780660391503412,1.8390862950221414,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9992687151748108,0.03782355796123929,0.02526991594406118,13.833333333333332,19.88996141277504,0.49184159560343943,0.0,0.0,7.130076832817155
0.4,0.28,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.3488408160496155,4.623953273886555,-0.25167008105519484,0.9917723752451367,1.1940804708816286,1.810399694459409,1.7730622142882826,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9994830675550226,0.03782355796123929,0.026484784526368738,13.833333333333332,20.142708998520014,0.4834661012618593,0.0,0.0,7.137293288202947
0.4,0.25,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.3290978086021905,4.632510664928686,-0.25443222778398267,0.9917723752451367,1.1940804708816286,1.7349565253705679,1.699478975475579,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9996346124755491,0.03782355796123929,0.027699653108676295,13.833333333333332,20.40312348538825,0.475069258305143,0.0,0.0,7.145850679245079
0.4,0.22,40.0,0.4,0.27999999999999997,0.39999999999999997,0.13869800000000002,0.2524620000000001,4,2,0.4,0.34366499642090204,14.622,5.305667181627179,4.642728329772251,-0.25771029116033606,0.9917723752451367,1.1940804708816286,1.6508638156247457,1.6172123490519692,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999736179662713,0.9996637643469668,0.03689980328189314,0.027990767011637704,14.116666666666667,20.68096308472632,0.46782967407617715,0.0,0.0,7.156068344088643
0.35,0.34,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.35798722646229,4.62000490325731,-0.25039045191719256,0.9917723752451367,1.1940804708816286,1.9390141377606516,1.899001285796237,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9989655709419812,0.03782355796123929,0.024055047361753623,13.833333333333332,17.743053822533554,0.5467773270842873,0.0,0.0,7.410672762956665
0.35,0.31,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.344162548658496,4.625976730089765,-0.252324594355926,0.9917723752451367,1.1940804708816286,1.8780660391503412,1.8390862950221414,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9992687151748108,0.03782355796123929,0.02526991594406118,13.833333333333332,17.77326475722209,0.538599014452692,0.0,0.0,7.4166445897891204
0.35,0.28,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.328245833276427,4.632881014491028,-0.25455142344681825,0.9917723752451367,1.1940804708816286,1.810399694459409,1.7730622142882826,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9994830675550226,0.03782355796123929,0.026484784526368738,13.833333333333332,17.85341696857895,0.5307096909425448,0.0,0.0,7.423548874190384
0.35,0.25,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.309641931848773,4.640990252087024,-0.2571542034745282,0.9917723752451367,1.1940804708816286,1.7349565253705679,1.699478975475579,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999797377520157,0.9996346124755491,0.03782355796123929,0.027699653108676295,13.833333333333332,19.914709191313705,0.5225900734804281,0.0,0.0,7.43165811178638
0.35,0.22,40.0,0.35,0.24499999999999997,0.35,0.10369799999999998,0.2874620000000001,4,2,0.4,0.2720830350751611,14.622,5.287554836820791,4.650673288221075,-0.26024429992728126,0.9917723752451367,1.1940804708816286,1.6508638156247457,1.6172123490519692,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999736179662713,0.9996637643469668,0.03689980328189314,0.027990767011637704,14.116666666666667,20.35423647898711,0.5114490611290279,0.0,0.0,7.441341147920431
