alpha_deg,cl_clean_baseline,cl_flap_only,cl_blow_only,cl_all_high_lift,cd_clean_baseline,cd_flap_only,cd_blow_only,cd_all_high_lift,cm_clean_baseline,cm_flap_only,cm_blow_only,cm_all_high_lift,cambridge_clean_immersion_factor,cambridge_flap_immersion_factor,cambridge_clean_margin_m,cambridge_flap_margin_m,overdrop_clean_severity_scalar,overdrop_flap_severity_scalar,overdrop_clean_peak_shift_deg,overdrop_flap_peak_shift_deg
-6.0,-0.6808404627185066,0.5847813785801713,-4.237495096044057,1.6251556378176504,0.02003547119956212,1.8304074640432348,0.08152224340440041,7.173567918630157,-0.0003327693138398224,-0.08203902002242237,0.04036382150457233,-0.31341812816961867,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-5.716666666666667,-0.6600153438216405,0.5974092792289226,-4.15511823909778,1.6624909891003217,0.019097962007917833,1.8507261277249807,0.07944265650751188,7.223428257738698,0.0012029652635028702,-0.0834528744460453,0.047827786140860994,-0.31713187019237404,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-5.433333333333334,-0.6397138304676918,0.6098961249616272,-4.063696755480509,1.7033300428120837,0.018250615386998664,1.8708935632348263,0.07756019249117693,7.273389393142901,0.002861015065769147,-0.0848418215002522,0.05380207813949723,-0.32135094628637983,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-5.15,-0.6191866500603503,0.6224379657743287,-3.9602291008167865,1.7487953468400712,0.017509779088536966,1.8909202917749948,0.07604083578523158,7.3237263080181645,0.004732712441936345,-0.08618035701523162,0.05775026426303221,-0.3262847708407576,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-4.866666666666667,-0.597876704478816,0.6351796336294162,-3.842710127494479,1.799645118542117,0.016917933556863874,1.9108240345392988,0.07484301088252208,7.3744431070705625,0.0067760181821337724,-0.08747862654781732,0.05975626523423818,-0.33190918327177443,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-4.583333333333334,-0.5756340048435016,0.6481571419293494,-3.71055558249786,1.8561205826263354,0.016495832283775817,1.9306156397241656,0.07374182986233846,7.425291545171916,0.0088202747481879,-0.08878116871349599,0.060102152072529516,-0.3381121201722022,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-4.3,-0.5526961159065603,0.6613029585130087,-3.563599587166902,1.9183290158974862,0.016197501849833502,1.9502858185767165,0.07257347559316606,7.476047227847103,0.01079023782942317,-0.0901068706098563,0.05878644719570287,-0.34488671512552266,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-4.016666666666667,-0.5295282184361004,0.6744889216404081,-3.4016399239941966,1.9864070752272045,0.015962966274890907,1.9698207556540392,0.0713746193145013,7.526614764315861,0.012756963937309278,-0.09143534319191525,0.05543442619915746,-0.35237100294133183,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-3.7333333333333334,-0.5067259027990278,0.6875523440571979,-3.2241803539120295,2.060614431994004,0.015759298252657317,1.9892142441134366,0.07029825399356246,7.577011685880717,0.014864350944751427,-0.09272663366491592,0.04983335937639226,-0.3606542940481277,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
-3.45,-0.48496219959251674,0.7003102630338224,-3.030507514303264,2.141300710027352,0.015579689737753782,2.0084673892900637,0.06944524541911531,7.627282067032313,0.017281727232146587,-0.09393395341072101,0.04217106876909597,-0.369686360012633,0.9999999999605955,0.9999999979862813,0.08385,0.07008148940051433,0.0,0.0,0.0,0.0
