flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.45,0.28,40.0,0.45,0.315,0.45,0.128016,0.2560319999999999,4,2,0.6666666666666666,0.36351706036745407,13.643,5.05962562169554,4.75427262424655,0.10604257585514065,1.424398870697143,1.4276163670212592,2.035022384174282,2.0475799012364786,1.1125,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999990700584,0.08412442128922444,0.07278564785435389,13.266666666666666,17.631285875777237,0.63720591838449,0.0,0.0,6.1305377161100685
0.45,0.25,40.0,0.45,0.315,0.45,0.128016,0.2560319999999999,4,2,0.6666666666666666,0.36351706036745407,13.643,5.027206796676786,4.769577370623328,0.09895576678844065,1.424398870697143,1.4276163670212592,1.9694599482247117,1.9762085316154085,1.10575,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999993427815,0.08412442128922444,0.07400051643666145,13.266666666666666,17.651328819996156,0.6283531476362194,0.0,0.0,6.145842462486846
0.45,0.22,40.0,0.45,0.315,0.45,0.128016,0.2560319999999999,4,2,0.6666666666666666,0.36351706036745407,13.643,4.988477017767911,4.788056709901102,0.09048937270525204,1.424398870697143,1.4276163670212592,1.8959260573255452,1.8960186815652662,1.0990000000000002,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999995355234,0.08412442128922444,0.075215385018969,13.266666666666666,17.67687586698653,0.6173828329260171,0.0,0.0,6.164321801764621
0.4,0.34,40.0,0.4,0.27999999999999997,0.39999999999999997,0.128016,0.2560319999999999,2,1,0.3333333333333333,0.3333333333333333,13.643,5.073989545441947,4.7475384353210766,0.10918255347556749,1.424398870697143,1.4276163670212592,2.1474805337268057,2.169717009680481,1.1260000000000001,0.041999999999999996,0.12,0.18372703412073488,0.999999999972045,0.9999999985713901,0.0850514846769262,0.07128297407744054,12.983333333333334,17.547387513213224,0.5993268309787858,0.0,0.0,7.568871768654411
0.4,0.31,40.0,0.4,0.27999999999999997,0.39999999999999997,0.128016,0.2560319999999999,2,1,0.3333333333333333,0.3333333333333333,13.643,5.052723462446867,4.757518749647425,0.1045337523640053,1.424398870697143,1.4276163670212592,2.0939438744243146,2.111898768793589,1.11925,0.041999999999999996,0.12,0.18372703412073488,0.999999999972045,0.9999999989903573,0.0850514846769262,0.0724978426597481,12.983333333333334,17.55930457547681,0.5942669698424208,0.0,0.0,7.5788520829807595
0.4,0.28,40.0,0.4,0.27999999999999997,0.39999999999999997,0.128016,0.2560319999999999,2,1,0.3333333333333333,0.3333333333333333,13.643,5.028070935122266,4.769167496505657,0.09914466888982054,1.424398870697143,1.4276163670212592,2.035022384174282,2.0475799012364786,1.1125,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999990700584,0.08412442128922444,0.07278564785435389,13.266666666666666,17.573376872108845,0.642149766088469,0.0,0.0,7.590500829838992
0.35,0.34,40.0,0.35,0.24499999999999997,0.35,0.128016,0.2560319999999999,2,1,0.3333333333333333,0.3275007290755322,13.643,5.037496380489914,4.764703714230894,0.1012050869231853,1.424398870697143,1.4276163670212592,2.1474805337268057,2.169717009680481,1.1260000000000001,0.041999999999999996,0.12,0.18372703412073488,0.999999999972045,0.9999999985713901,0.0850514846769262,0.07128297407744054,12.983333333333334,17.489567655420647,0.605129367629087,0.0,0.0,7.600367464595433
0.4,0.25,40.0,0.4,0.27999999999999997,0.39999999999999997,0.128016,0.2560319999999999,2,1,0.3333333333333333,0.3333333333333333,13.643,4.999192926096746,4.7829222909784255,0.09283188808817489,1.424398870697143,1.4276163670212592,1.9694599482247117,1.9762085316154085,1.10575,0.041999999999999996,0.12,0.18372703412073488,0.9999999999635671,0.9999999993427815,0.08412442128922444,0.07400051643666145,13.266666666666666,17.589823193214773,0.6347355916199318,0.0,0.0,7.60425562431176
0.35,0.31,40.0,0.35,0.24499999999999997,0.35,0.128016,0.2560319999999999,2,1,0.3333333333333333,0.3275007290755322,13.643,5.0190780413927385,4.773438143622209,0.09717880736395035,1.424398870697143,1.4276163670212592,2.0939438744243146,2.111898768793589,1.11925,0.041999999999999996,0.12,0.18372703412073488,0.999999999972045,0.9999999989903573,0.0850514846769262,0.0724978426597481,12.983333333333334,17.497889457613027,0.6011546540004717,0.0,0.0,7.609101893986747
0.35,0.28,40.0,0.35,0.24499999999999997,0.35,0.128016,0.2560319999999999,2,1,0.3333333333333333,0.3275007290755322,13.643,4.997441100177887,4.783760531280619,0.09244893602875037,1.424398870697143,1.4276163670212592,2.035022384174282,2.0475799012364786,1.1125,0.041999999999999996,0.12,0.18372703412073488,0.999999999972045,0.9999999992864543,0.0850514846769262,0.07371271124205565,12.983333333333334,17.508482355425617,0.5962334369845488,0.0,0.0,7.619424281645157
