flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.65,0.34,40.0,0.65,0.45499999999999996,0.65,0.234696,0.1564640000000001,8,4,0.8,0.6029348604151754,15.125,5.828449667564935,4.429622823782357,-0.1845703737872676,1.4181513574676872,1.4326732925927166,2.1522713191568315,2.171465264303112,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9996409685404949,0.04152960566207878,0.02776109506259311,12.7,20.14022117088551,0.19960293607291657,0.0,0.0,4.562622823782357
0.65,0.31,40.0,0.65,0.45499999999999996,0.65,0.234696,0.1564640000000001,8,4,0.8,0.6029348604151754,15.125,5.80917184325155,4.436966621253323,-0.1872674390397202,1.4181513574676872,1.4326732925927166,2.1003547360675303,2.1135319268624766,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999908378835783,0.9996692011875964,0.0406014846769262,0.028047842659748093,12.983333333333334,20.305091835668627,0.22220014880605632,0.0,0.0,4.569966621253323
0.65,0.28,40.0,0.65,0.45499999999999996,0.65,0.234696,0.1564640000000001,8,4,0.8,0.6029348604151754,15.125,5.7874407741681875,4.445288925564212,-0.19030772565975596,1.4181513574676872,1.4326732925927166,2.042070522682491,2.048989770460899,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999908378835783,0.9997661915754317,0.0406014846769262,0.02926271124205565,12.983333333333334,20.458893824823267,0.21444771964679177,0.0,0.0,4.578288925564212
0.65,0.25,40.0,0.65,0.45499999999999996,0.65,0.234696,0.1564640000000001,8,4,0.8,0.6029348604151754,15.125,5.762435984703206,4.454923149138064,-0.193806022340677,1.4181513574676872,1.4326732925927166,1.9761481458575565,1.9773779548107953,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999908378835783,0.9998347490308406,0.0406014846769262,0.030477579824363207,12.983333333333334,20.6184052186065,0.2059839018404528,0.0,0.0,4.587923149138064
0.65,0.22,40.0,0.65,0.45499999999999996,0.65,0.234696,0.1564640000000001,8,4,0.8,0.6029348604151754,15.125,5.7333605289618585,4.46620493719649,-0.19787382584922764,1.4181513574676872,1.4326732925927166,1.9014693005131122,1.896885203998029,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999880593364818,0.9998477919503124,0.03967442128922444,0.030765385018969,13.266666666666666,20.771029754552263,0.22494237706241638,0.0,0.0,4.59920493719649
0.6,0.34,40.0,0.6,0.42,0.6,0.234696,0.1564640000000001,6,3,0.6,0.5807444523979958,15.125,5.791876124799547,4.44358652458797,-0.1896871976439477,1.4181513574676872,1.4326732925927166,2.1522713191568315,2.171465264303112,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9996409685404949,0.04152960566207878,0.02776109506259311,12.7,20.170281500860288,0.20733918761441306,0.0,0.0,5.367586524587971
0.6,0.31,40.0,0.6,0.42,0.6,0.234696,0.1564640000000001,6,3,0.6,0.5807444523979958,15.125,5.775326535404412,4.449948669151911,-0.19200256901440815,1.4181513574676872,1.4326732925927166,2.1003547360675303,2.1135319268624766,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9997462346541639,0.04152960566207878,0.028975963644900668,12.7,20.34224271303288,0.20154333060319907,0.0,0.0,5.373948669151911
0.6,0.28,40.0,0.6,0.42,0.6,0.234696,0.1564640000000001,6,3,0.6,0.5807444523979958,15.125,5.7564804400748635,4.457227042568268,-0.19463923319556486,1.4181513574676872,1.4326732925927166,2.042070522682491,2.048989770460899,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998206428409542,0.04152960566207878,0.030190832227208225,12.7,20.494652970456897,0.19533043769770142,0.0,0.0,5.381227042568268
0.6,0.25,40.0,0.6,0.42,0.6,0.234696,0.1564640000000001,6,3,0.6,0.5807444523979958,15.125,5.7347285811682305,4.465672186093334,-0.19768242841716455,1.4181513574676872,1.4326732925927166,1.9761481458575565,1.9773779548107953,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998732360859653,0.04152960566207878,0.03140570080951578,12.7,20.654073547919584,0.188498732409764,0.0,0.0,5.389672186093334
0.6,0.22,40.0,0.6,0.42,0.6,0.234696,0.1564640000000001,6,3,0.6,0.5807444523979958,15.125,5.709232919868869,4.475632231478622,-0.20124940055369678,1.4181513574676872,1.4326732925927166,1.9014693005131122,1.896885203998029,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9999104086944262,0.04152960566207878,0.03262056939182334,12.7,20.805562725009594,0.18079008453976098,0.0,0.0,5.399632231478622
