flap_span_fraction,flap_chord_fraction,flap_deflection_deg,flap_end_y_m,flap_area_m2,flap_area_ratio,blown_flap_area_m2,blown_clean_area_m2,overlapping_props_count,overlapping_positive_props_count,positive_prop_overlap_fraction,positive_disk_overlap_fraction,actual_veff_mps,equivalent_reference_clmax,equivalent_vstall_mps,low_speed_lift_margin,clean_clmax_unblown,clean_clmax_blown,flapped_clmax_unblown,flapped_clmax_blown,slot_gain,prop_drop_m,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,cambridge_clean_immersion_at_clmax,cambridge_flap_immersion_at_clmax,cambridge_clean_margin_m_at_clmax,cambridge_flap_margin_m_at_clmax,alpha_at_clmax_deg,alpha_poststall_90pct_deg,poststall_drop_5deg,overdrop_clean_severity_at_clmax,overdrop_flap_severity_at_clmax,score
0.55,0.34,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.761660446964412,4.45522296243,-0.19391452399798348,1.4181513574676872,1.43079929656265,2.1522713191568315,2.170907791433012,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9996409685404949,0.04152960566207878,0.02776109506259311,12.7,19.89181840212463,0.24424188830199078,0.0,0.0,5.533572998220981
0.55,0.31,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.744825908004389,4.46174594156187,-0.1962697612556762,1.4181513574676872,1.43079929656265,2.1003547360675303,2.113007941976921,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9997462346541639,0.04152960566207878,0.028975963644900668,12.7,20.03165452356489,0.2383205669273316,0.0,0.0,5.54009597735285
0.55,0.28,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.725612018729519,4.4692259884113215,-0.19895788167244655,1.4181513574676872,1.43079929656265,2.042070522682491,2.0485315053271775,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998206428409542,0.04152960566207878,0.030190832227208225,12.7,20.15822548513523,0.23199733416165724,0.0,0.0,5.547576024202302
0.55,0.25,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.703378509815147,4.477928718177202,-0.2020684621694071,1.4181513574676872,1.43079929656265,1.9761481458575565,1.9769987493700114,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998732360859653,0.04152960566207878,0.03140570080951578,12.7,20.284881524447268,0.22504666964090347,0.0,0.0,5.556278753968183
0.55,0.22,40.0,0.55,0.385,0.55,0.20006000000000002,0.19110000000000008,6,3,0.6,0.509162491052255,14.622,5.677439675098493,4.488146342134296,-0.20569743651143524,1.4181513574676872,1.43079929656265,1.9014693005131122,1.896598748200874,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999908378835783,0.999883206373827,0.0406014846769262,0.031692448406670765,12.983333333333334,20.409704541729273,0.2482272815156854,0.0,0.0,5.566496377925278
0.5,0.34,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.750193217885474,4.459663127730231,-0.1955188474209978,1.4181513574676872,1.43079929656265,2.1522713191568315,2.170907791433012,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9996409685404949,0.04152960566207878,0.02776109506259311,12.7,19.82651845006574,0.25930032346256304,0.0,0.0,5.815341008904175
0.5,0.31,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.733642938867466,4.466094944643773,-0.19783431527319062,1.4181513574676872,1.43079929656265,2.1003547360675303,2.113007941976921,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9997462346541639,0.04152960566207878,0.028975963644900668,12.7,19.947571975026946,0.2534446911130832,0.0,0.0,5.8217728258177175
0.5,0.28,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.714813739448655,4.473446351227758,-0.20046861563086726,1.4181513574676872,1.43079929656265,2.042070522682491,2.0485315053271775,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998206428409542,0.04152960566207878,0.030190832227208225,12.7,20.069007732350805,0.24714502708813324,0.0,0.0,5.829124232401702
0.5,0.25,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.693115951206162,4.481962916236251,-0.2035042460927171,1.4181513574676872,1.43079929656265,1.9761481458575565,1.9769987493700114,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998732360859653,0.04152960566207878,0.03140570080951578,12.7,20.181454245751645,0.240198569633419,0.0,0.0,5.837640797410195
0.5,0.22,40.0,0.5,0.35,0.5,0.16505999999999998,0.2261000000000001,6,3,0.6,0.437580529706514,14.622,5.667987056528677,4.491887270052615,-0.2070199057213884,1.4181513574676872,1.43079929656265,1.9014693005131122,1.896598748200874,1.0990000000000002,0.041999999999999996,0.12,0.3006442376521117,0.9999908378835783,0.999883206373827,0.0406014846769262,0.031692448406670765,12.983333333333334,20.300752590760432,0.2659352850818424,0.0,0.0,5.84756515122656
0.45,0.34,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.719921856007483,4.471448422766268,-0.19975396425463665,1.4181513574676872,1.43079929656265,2.1522713191568315,2.170907791433012,1.1260000000000001,0.041999999999999996,0.12,0.3006442376521117,0.9999946106195152,0.9997246561667626,0.04245876154844895,0.028690250948963283,12.416666666666668,19.829784426966288,0.23496767923788475,0.0,0.0,6.768448422766268
0.45,0.31,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.70547682071437,4.477105215515432,-0.20177489784787694,1.4181513574676872,1.43079929656265,2.1003547360675303,2.113007941976921,1.11925,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9997462346541639,0.04152960566207878,0.028975963644900668,12.7,19.948436535847616,0.2637871876523237,0.0,0.0,6.774105215515432
0.45,0.28,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.689171343658703,4.483516439604593,-0.20405611666575818,1.4181513574676872,1.43079929656265,2.042070522682491,2.0485315053271775,1.1125,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998206428409542,0.04152960566207878,0.030190832227208225,12.7,20.065341531764297,0.2583768501198751,0.0,0.0,6.780516439604593
0.45,0.25,40.0,0.45,0.315,0.45,0.156464,0.23469600000000013,4,2,0.4,0.4000000000000001,14.622,5.670342231179211,4.490954321269024,-0.20669040486018386,1.4181513574676872,1.43079929656265,1.9761481458575565,1.9769987493700114,1.10575,0.041999999999999996,0.12,0.3006442376521117,0.9999929720018141,0.9998732360859653,0.04152960566207878,0.03140570080951578,12.7,20.171734272117355,0.2524203433719343,0.0,0.0,6.787954321269025
